Location,LocCode,ImageNumber,ImageQuality,Species,NumIndividuals,Date,Time,Notes
MacArthurBridge,MB,RCNX1135,1,human,2,3/31/2020,18:40:17, 
MacArthurBridge,MB,RCNX1138,3,domestic dog,1,4/1/2020,6:30:16, 
MacArthurBridge,MB,RCNX1141,1,human,1,4/1/2020,6:51:20, 
MacArthurBridge,MB,RCNX1141,1,domestic dog,1,4/1/2020,6:51:20, 
MacArthurBridge,MB,RCNX1144,1,human,1,4/1/2020,7:58:49, 
MacArthurBridge,MB,RCNX1147,1,human,1,4/1/2020,8:04:25, 
MacArthurBridge,MB,RCNX1150,1,human,1,4/1/2020,8:21:47, 
MacArthurBridge,MB,RCNX1153,1,human,1,4/1/2020,8:39:14, 
MacArthurBridge,MB,RCNX1156,1,human,1,4/1/2020,9:08:00, 
MacArthurBridge,MB,RCNX1159,2,human,2,4/1/2020,10:11:51, 
MacArthurBridge,MB,RCNX1159,2,domestic dog,1,4/1/2020,10:11:51, 
MacArthurBridge,MB,RCNX1162,1,human,1,4/1/2020,11:07:40,rider on horseback
MacArthurBridge,MB,RCNX1162,1,horse,1,4/1/2020,11:07:40,rider on horseback
MacArthurBridge,MB,RCNX1165,1,human,1,4/1/2020,11:46:01, 
MacArthurBridge,MB,RCNX1168,1,human,1,4/1/2020,11:51:15,rider on horseback
MacArthurBridge,MB,RCNX1168,1,horse,1,4/1/2020,11:51:15,rider on horseback
MacArthurBridge,MB,RCNX1171,1,human,1,4/1/2020,12:09:25, 
MacArthurBridge,MB,RCNX1174,1,human,1,4/1/2020,12:13:53, 
MacArthurBridge,MB,RCNX1177,1,human,1,4/1/2020,12:27:07, 
MacArthurBridge,MB,RCNX1180,2,horse,1,4/1/2020,12:39:18,rider on horseback
MacArthurBridge,MB,RCNX1183,1,human,1,4/1/2020,12:49:26, 
MacArthurBridge,MB,RCNX1186,1,human,1,4/1/2020,12:53:31,rider on horseback
MacArthurBridge,MB,RCNX1186,1,horse,1,4/1/2020,12:53:31,rider on horseback
MacArthurBridge,MB,RCNX1192,1,human,1,4/1/2020,15:45:44, 
MacArthurBridge,MB,RCNX1195,1,human,1,4/1/2020,16:06:51, 
MacArthurBridge,MB,RCNX1195,1,domestic dog,1,4/1/2020,16:06:51, 
MacArthurBridge,MB,RCNX1225,1,human,1,4/1/2020,17:38:57, 
MacArthurBridge,MB,RCNX1228,1,human,1,4/1/2020,17:46:12, 
MacArthurBridge,MB,RCNX1231,1,human,1,4/1/2020,18:38:59,cyclist
MacArthurBridge,MB,RCNX1234,1,human,2,4/1/2020,19:26:49, 
MacArthurBridge,MB,RCNX1234,1,domestic dog,1,4/1/2020,19:26:49, 
MacArthurBridge,MB,RCNX1237,1,human,1,4/2/2020,8:03:35, 
MacArthurBridge,MB,RCNX1240,1,human,1,4/2/2020,9:00:03, 
MacArthurBridge,MB,RCNX1243,1,human,1,4/2/2020,10:09:14, 
MacArthurBridge,MB,RCNX1246,2,human,2,4/2/2020,10:12:41,riders on horseback
MacArthurBridge,MB,RCNX1246,2,horse,2,4/2/2020,10:12:41,riders on horseback
MacArthurBridge,MB,RCNX1249,1,human,1,4/2/2020,10:42:57, 
MacArthurBridge,MB,RCNX1252,1,human,2,4/2/2020,10:46:23,riders on horseback
MacArthurBridge,MB,RCNX1252,1,horse,2,4/2/2020,10:46:23,riders on horseback
MacArthurBridge,MB,RCNX1255,3,human,1,4/2/2020,11:47:37, 
MacArthurBridge,MB,RCNX1258,1,human,1,4/2/2020,12:57:38, 
MacArthurBridge,MB,RCNX1261,1,human,1,4/2/2020,13:43:55, 
MacArthurBridge,MB,RCNX1264,1,human,1,4/2/2020,13:49:19, 
MacArthurBridge,MB,RCNX1267,1,human,1,4/2/2020,14:07:25, 
MacArthurBridge,MB,RCNX1270,1,human,1,4/2/2020,14:11:36, 
MacArthurBridge,MB,RCNX1273,3,human,1,4/2/2020,15:58:35, 
MacArthurBridge,MB,RCNX1309,1,human,1,4/2/2020,17:37:39, 
MacArthurBridge,MB,RCNX1312,1,human,1,4/2/2020,17:47:13, 
MacArthurBridge,MB,RCNX1315,1,human,1,4/2/2020,18:06:21, 
MacArthurBridge,MB,RCNX1318,1,human,1,4/2/2020,18:26:21, 
MacArthurBridge,MB,RCNX1321,1,human,1,4/3/2020,6:25:44, 
MacArthurBridge,MB,RCNX1324,1,human,1,4/3/2020,8:15:21, 
MacArthurBridge,MB,RCNX1327,3,unknown,1,4/3/2020,8:35:14,something on the right side of the image
MacArthurBridge,MB,RCNX1330,1,domestic dog,1,4/3/2020,8:55:40, 
MacArthurBridge,MB,RCNX1333,2,domestic dog,1,4/3/2020,9:09:44, 
MacArthurBridge,MB,RCNX1336,1,human,1,4/3/2020,9:37:57, 
MacArthurBridge,MB,RCNX1339,1,human,3,4/3/2020,10:09:13, 
MacArthurBridge,MB,RCNX0004,1,human,2,4/3/2020,10:35:00, 
MacArthurBridge,MB,RCNX0004,1,domestic dog,1,4/3/2020,10:35:00, 
MacArthurBridge,MB,RCNX0007,1,human,1,4/3/2020,10:44:00, 
MacArthurBridge,MB,RCNX0010,1,human,1,4/3/2020,12:18:00, 
MacArthurBridge,MB,RCNX0016,1,human,1,4/3/2020,13:11:00, 
MacArthurBridge,MB,RCNX0019,1,human,3,4/3/2020,13:42:00, 
MacArthurBridge,MB,RCNX0046,1,human,1,4/3/2020,16:50:00, 
MacArthurBridge,MB,RCNX0049,2,bird,1,4/3/2020,16:56:00, 
MacArthurBridge,MB,RCNX0052,1,human,1,4/3/2020,17:02:00, 
MacArthurBridge,MB,RCNX0052,1,domestic dog,1,4/3/2020,17:02:00, 
MacArthurBridge,MB,RCNX0054,2,bird,2,4/3/2020,17:04:00, 
MacArthurBridge,MB,RCNX0055,1,bird,1,4/3/2020,17:05:00, 
MacArthurBridge,MB,RCNX0058,1,human,2,4/3/2020,17:10:00, 
MacArthurBridge,MB,RCNX0061,1,human,1,4/3/2020,20:01:00, 
MacArthurBridge,MB,RCNX0064,1,human,1,4/4/2020,6:38:00, 
MacArthurBridge,MB,RCNX0067,1,human,1,4/4/2020,7:51:00, 
MacArthurBridge,MB,RCNX0070,2,domestic dog,1,4/4/2020,7:59:00,"not with a person, maybe not a domestic dog"
MacArthurBridge,MB,RCNX0073,1,human,1,4/4/2020,8:15:00, 
MacArthurBridge,MB,RCNX0076,1,human,1,4/4/2020,8:28:00, 
MacArthurBridge,MB,RCNX0079,1,human,4,4/4/2020,8:48:00, 
MacArthurBridge,MB,RCNX0082,1,human,1,4/4/2020,9:41:00, 
MacArthurBridge,MB,RCNX0085,1,human,3,4/4/2020,9:56:00, 
MacArthurBridge,MB,RCNX0088,1,human,1,4/4/2020,10:52:00, 
MacArthurBridge,MB,RCNX0090,3,bird,1,4/4/2020,10:54:00, 
MacArthurBridge,MB,RCNX0091,1,human,1,4/4/2020,10:59:00, 
MacArthurBridge,MB,RCNX0091,1,domestic dog,1,4/4/2020,10:59:00, 
MacArthurBridge,MB,RCNX0094,1,human,1,4/4/2020,11:24:00, 
MacArthurBridge,MB,RCNX0094,1,domestic dog,1,4/4/2020,11:24:00, 
MacArthurBridge,MB,RCNX0096,2,human,1,4/4/2020,11:26:00, 
MacArthurBridge,MB,RCNX0097,1,human,1,4/4/2020,11:35:00, 
MacArthurBridge,MB,RCNX0098,1,human,1,4/4/2020,11:36:00, 
MacArthurBridge,MB,RCNX0100,1,human,2,4/4/2020,11:53:00, 
MacArthurBridge,MB,RCNX0100,1,human,2,4/4/2020,12:03:00, 
MacArthurBridge,MB,RCNX0106,1,human,1,4/4/2020,12:10:00, 
MacArthurBridge,MB,RCNX0109,1,human,7,4/4/2020,12:27:00, 
MacArthurBridge,MB,RCNX0112,1,human,1,4/4/2020,13:59:00, 
MacArthurBridge,MB,RCNX0114,1,human,3,4/4/2020,14:01:00, 
MacArthurBridge,MB,RCNX0115,1,human,2,4/4/2020,15:02:00, 
MacArthurBridge,MB,RCNX0115,1,bird,1,4/4/2020,15:02:00, 
MacArthurBridge,MB,RCNX0122,2,bird,1,4/4/2020,16:10:00, 
MacArthurBridge,MB,RCNX0122,2,human,2,4/4/2020,16:10:00, 
MacArthurBridge,MB,RCNX0124,2,domestic dog,1,4/4/2020,16:12:00,Not sure if this dog is domestic bc there is no owner.
MacArthurBridge,MB,RCNX014,2,human,2,4/4/2020,16:12:00, 
MacArthurBridge,MB,RCNX014,2,bird,1,4/4/2020,16:12:00, 
MacArthurBridge,MB,RCNX0129,2,bird,1,4/4/2020,16:18:00, 
MacArthurBridge,MB,RCNX0132,2,bird,1,4/4/2020,16:21:00, 
MacArthurBridge,MB,RCNX0137,2,bird,1,4/4/2020,16:28:00, 
MacArthurBridge,MB,RCNX0137,2,human,2,4/4/2020,16:28:00, 
MacArthurBridge,MB,RCNX0140,2,human,2,4/4/2020,16:31:00, 
MacArthurBridge,MB,RCNX0140,2,bird,1,4/4/2020,16:31:00, 
MacArthurBridge,MB,RCNX0144,2,bird,1,4/4/2020,16:35:00, 
MacArthurBridge,MB,RCNX0145,2,bird,1,4/4/2020,16:36:00, 
MacArthurBridge,MB,RCNX0150,2,human,1,4/4/2020,16:43:00, 
MacArthurBridge,MB,RCNX0154,1,human,1,4/4/2020,16:48:00, 
MacArthurBridge,MB,RCNX0157,1,human,1,4/4/2020,16:53:00, 
MacArthurBridge,MB,RCNX0164,3,human,1,4/4/2020,17:00:00, 
MacArthurBridge,MB,RCNX0168,1,human,1,4/4/2020,17:04:00, 
MacArthurBridge,MB,RCNX0169,1,human,2,4/4/2020,17:05:00, 
MacArthurBridge,MB,RCNX0178,3,human,1,4/4/2020,17:20:00, 
MacArthurBridge,MB,RCNX0181,3,human,3,4/4/2020,17:24:00, 
MacArthurBridge,MB,RCNX0181,3,domestic dog,1,4/4/2020,17:24:00, 
MacArthurBridge,MB,RCNX0187,1,human,1,4/4/2020,17:47:00, 
MacArthurBridge,MB,RCNX0190,1,human,2,4/4/2020,18:14:00, 
MacArthurBridge,MB,RCNX0192,2,bird,2,4/4/2020,18:16:00, 
MacArthurBridge,MB,RCNX0193,1,human,1,4/4/2020,18:51:00, 
MacArthurBridge,MB,RCNX0196,1,human,1,4/4/2020,19:18:00, 
MacArthurBridge,MB,RCNX0199,1,human,1,4/5/2020,6:41:00, 
MacArthurBridge,MB,RCNX0199,1,domestic dog,1,4/5/2020,6:41:00, 
MacArthurBridge,MB,RCNX0202,1,human,1,4/5/2020,6:50:00, 
MacArthurBridge,MB,RCNX0202,1,domestic dog,1,4/5/2020,6:50:00, 
MacArthurBridge,MB,RCNX0205,1,domestic dog,1,4/5/2020,8:13:00, 
MacArthurBridge,MB,RCNX0208,1,domestic dog,1,4/5/2020,8:47:00, 
MacArthurBridge,MB,RCNX0208,1,human,1,4/5/2020,8:47:00, 
MacArthurBridge,MB,RCNX0211,1,human,1,4/5/2020,10:10:00, 
MacArthurBridge,MB,RCNX0214,1,human,1,4/5/2020,10:25:00, 
MacArthurBridge,MB,RCNX0217,1,human,1,4/5/2020,10:31:00, 
MacArthurBridge,MB,RCNX0220,1,human,1,4/5/2020,12:34:00, 
MacArthurBridge,MB,RCNX0223,1,human,1,4/5/2020,13:38:00, 
MacArthurBridge,MB,RCNX0226,2,human,2,4/5/2020,14:36:00, 
MacArthurBridge,MB,RCNX0229,1,human,1,4/5/2020,14:46:00, 
MacArthurBridge,MB,RCNX0232,1,human,1,4/5/2020,15:53:00, 
MacArthurBridge,MB,RCNX0233,1,bird,1,4/5/2020,15:54:00, 
MacArthurBridge,MB,RCNX0242,1,human,1,4/5/2020,16:18:00, 
MacArthurBridge,MB,RCNX0246,3,human,1,4/5/2020,16:23:00, 
MacArthurBridge,MB,RCNX0253,2,human,1,4/5/2020,16:37:00, 
MacArthurBridge,MB,RCNX0261,1,human,1,4/5/2020,16:46:00, 
MacArthurBridge,MB,RCNX0265,1,human,1,4/5/2020,16:52:00, 
MacArthurBridge,MB,RCNX0271,1,human,1,4/5/2020,0:13:00, 
MacArthurBridge,MB,RCNX0283,1,human,1,4/5/2020,17:35:00, 
MacArthurBridge,MB,RCNX0286,1,human,1,4/5/2020,23:25:00, 
MacArthurBridge,MB,RCNX0289,1,human,1,4/5/2020,23:28:00, 
MacArthurBridge,MB,RCNX0292,1,human,1,4/6/2020,6:22:00, 
MacArthurBridge,MB,RCNX0295,1,human,1,4/6/2020,13:23:00, 
MacArthurBridge,MB,RCNX0298,1,squirrel,1,4/6/2020,15:41:00, 
MacArthurBridge,MB,RCNX0301,2,domestic dog,1,4/6/2020,15:51:00, 
MacArthurBridge,MB,RCNX0307,1,human,1,4/6/2020,17:28:00, 
MacArthurBridge,MB,RCNX0307,1,human,1,4/6/2020,18:14:00, 
MacArthurBridge,MB,RCNX0313,1,human,1,4/6/2020,18:27:00, 
MacArthurBridge,MB,RCNX0319,1,human,1,4/6/2020,18:34:00, 
MacArthurBridge,MB,RCNX0322,2,human,1,4/6/2020,18:40:00, 
MacArthurBridge,MB,RCNX0325,1,human,1,4/7/2020,8:28:00, 
MacArthurBridge,MB,RCNX0328,2,human,1,4/7/2020,8:36:00, 
MacArthurBridge,MB,RCNX0331,2,human,1,4/7/2020,8:39:00, 
MacArthurBridge,MB,RCNX0334,2,human,1,4/7/2020,11:28:00, 
MacArthurBridge,MB,RCNX0337,2,human,1,4/7/2020,14:02:00, 
MacArthurBridge,MB,RCNX0340,2,human,1,4/7/2020,15:51:00, 
MacArthurBridge,MB,RCNX0343,2,human,1,4/8/2020,9:57:00, 
MacArthurBridge,MB,RCNX0346,2,domestic dog,1,4/8/2020,10:42:00, 
MacArthurBridge,MB,RCNX0349,1,human,1,4/8/2020,13:05:00, 
MacArthurBridge,MB,RCNX0352,2,human,1,4/8/2020,13:26:00, 
MacArthurBridge,MB,RCNX0355,1,human,1,4/8/2020,14:01:00, 
MacArthurBridge,MB,RCNX0358,1,human,1,4/8/2020,14:36:00, 
MacArthurBridge,MB,RCNX0361,1,human,1,4/8/2020,14:49:00, 
MacArthurBridge,MB,RCNX0364,1,human,1,4/8/2020,15:21:00, 
MacArthurBridge,MB,RCNX0367,1,human,2,4/8/2020,15:40:00, 
MacArthurBridge,MB,RCNX0427,1,human,1,4/8/2020,18:57:00, 
MacArthurBridge,MB,RCNX0428,2,human,1,4/8/2020,18:58:00, 
MacArthurBridge,MB,RCNX0433,1,human,1,4/8/2020,22:49:00, 
MacArthurBridge,MB,RCNX0436,2,human,1,4/10/2020,12:53:00, 
MacArthurBridge,MB,RCNX0439,1,human,1,4/10/2020,16:14:00, 
MacArthurBridge,MB,RCNX0442,1,human,1,4/10/2020,19:21:00, 
MacArthurBridge,MB,RCNX0448,1,human,1,4/11/2020,8:45:00, 
MacArthurBridge,MB,RCNX0451,1,human,1,4/11/2020,12:02:00, 
MacArthurBridge,MB,RCNX0454,1,human,1,4/11/2020,12:58:00, 
MacArthurBridge,MB,RCNX0457,2,human,2,4/11/2020,13:01:00, 
MacArthurBridge,MB,RCNX0460,1,human,1,4/11/2020,13:23:00, 
MacArthurBridge,MB,RCNX0463,3,human,1,4/11/2020,13:39:00, 
MacArthurBridge,MB,RCNX0469,3,human,1,4/11/2020,14:09:00, 
MacArthurBridge,MB,RCNX0472,3,human,1,4/11/2020,14:27:00, 
MacArthurBridge,MB,RCNX0475,1,human,2,4/11/2020,14:57:00, 
MacArthurBridge,MB,RCNX0478,1,human,1,4/11/2020,15:02:00, 
MacArthurBridge,MB,RCNX0484,1,human,1,4/11/2020,16:27:00, 
MacArthurBridge,MB,RCNX0490,1,domestic dog,1,4/11/2020,16:37:00, 
MacArthurBridge,MB,RCNX0499,2,horse,1,4/11/2020,16:49:00, 
MacArthurBridge,MB,RCNX0502,1,horse,1,4/11/2020,16:56:00, 
MacArthurBridge,MB,RCNX0502,1,human,1,4/11/2020,16:56:00, 
MacArthurBridge,MB,RCNX0514,1,human,1,4/12/2020,8:55:00, 
MacArthurBridge,MB,RCNX0517,1,human,1,4/12/2020,10:07:00, 
MacArthurBridge,MB,RCNX0520,1,human,2,4/12/2020,11:04:00, 
MacArthurBridge,MB,RCNX0523,1,human,1,4/12/2020,11:07:00, 
MacArthurBridge,MB,RCNX0526,1,human,1,4/12/2020,11:15:00, 
MacArthurBridge,MB,RCNX0527,2,human,1,4/12/2020,11:16:00, 
MacArthurBridge,MB,RCNX0529,1,human,2,4/12/2020,12:49:00, 
MacArthurBridge,MB,RCNX0532,1,human,1,4/12/2020,13:33:00, 
MacArthurBridge,MB,RCNX0535,1,human,1,4/12/2020,13:36:00, 
MacArthurBridge,MB,RCNX0538,1,human,1,4/12/2020,15:44:00, 
MacArthurBridge,MB,RCNX0541,1,human,2,4/12/2020,16:03:00, 
MacArthurBridge,MB,RCNX0550,2,domestic dog,1,4/13/2020,8:07:00, 
MacArthurBridge,MB,RCNX0553,1,domestic dog,1,4/13/2020,8:29:00, 
MacArthurBridge,MB,RCNX0556,1,human,1,4/13/2020,10:36:00, 
MacArthurBridge,MB,RCNX0559,1,human,1,4/13/2020,11:04:00, 
MacArthurBridge,MB,RCNX0562,1,human,1,4/13/2020,11:44:00, 
MacArthurBridge,MB,RCNX0568,1,human,1,4/13/2020,17:15:00, 
MacArthurBridge,MB,RCNX0571,1,human,1,4/13/2020,18:03:00, 
MacArthurBridge,MB,RCNX0577,2,human,1,4/14/2020,6:45:00, 
MacArthurBridge,MB,RCNX0580,1,human,1,4/14/2020,7:03:00, 
MacArthurBridge,MB,RCNX0583,2,domestic dog,1,4/14/2020,8:13:00, 
MacArthurBridge,MB,RCNX0586,1,human,1,4/14/2020,8:36:00, 
MacArthurBridge,MB,RCNX0586,1,domestic dog,1,4/14/2020,8:36:00, 
MacArthurBridge,MB,RCNX0589,1,human,1,4/14/2020,9:41:00, 
MacArthurBridge,MB,RCNX0592,1,human,1,4/14/2020,10:21:00, 
MacArthurBridge,MB,RCNX0595,1,human,1,4/14/2020,10:26:00, 
MacArthurBridge,MB,RCNX0598,1,human,2,4/14/2020,10:33:00, 
MacArthurBridge,MB,RCNX0601,1,human,1,4/14/2020,10:43:00, 
MacArthurBridge,MB,RCNX0604,1,human,1,4/14/2020,11:08:00, 
MacArthurBridge,MB,RCNX0607,1,horse,1,4/14/2020,13:59:00, 
MacArthurBridge,MB,RCNX0607,1,human,1,4/14/2020,13:59:00, 
MacArthurBridge,MB,RCNX0610,2,human,2,4/14/2020,14:26:00, 
MacArthurBridge,MB,RCNX0610,2,horse,1,4/14/2020,14:26:00, 
MacArthurBridge,MB,RCNX0613,1,human,1,4/14/2020,15:37:00, 
MacArthurBridge,MB,RCNX0616,1,human,1,4/14/2020,15:51:00, 
MacArthurBridge,MB,RCNX0619,1,human,1,4/14/2020,16:27:00, 
MacArthurBridge,MB,RCNX0631,1,bird,1,4/14/2020,16:44:00, 
MacArthurBridge,MB,RCNX0637,1,human,1,4/14/2020,17:08:00, 
MacArthurBridge,MB,RCNX0640,1,human,1,4/14/2020,17:12:00, 
MacArthurBridge,MB,RCNX0643,1,human,1,4/14/2020,17:16:00, 
MacArthurBridge,MB,RCNX0646,1,human,2,4/14/2020,17:28:00, 
MacArthurBridge,MB,RCNX0646,1,bird,1,4/14/2020,17:28:00, 
MacArthurBridge,MB,RCNX0649,1,human,2,4/14/2020,17:55:00, 
MacArthurBridge,MB,RCNX0651,1,bird,1,4/14/2020,17:57:00, 
MacArthurBridge,MB,RCNX0652,1,human,1,4/14/2020,18:38:00, 
